"","DateTime","fDOM.QSU","Q","Site","day","nitrateuM","SpCond.uScm","Turbidity.FNU"
"41",2021-05-07 00:30:00,77.322,551.789150884229,"POKE",2021-05-07,NA,53.84,100.236
"42",2021-05-07 00:45:00,77.9616666666667,551.790812117397,"POKE",2021-05-07,NA,53.8166666666667,85.4916666666667
"43",2021-05-07 01:00:00,79.63,551.792473350535,"POKE",2021-05-07,NA,53.78,85.73
"44",2021-05-07 01:15:00,80.985,551.794134583644,"POKE",2021-05-07,NA,53.8,81.21
"45",2021-05-07 01:30:00,82.088,551.795795816812,"POKE",2021-05-07,NA,53.82,72.726
"46",2021-05-07 01:45:00,83.4183333333333,551.79745704995,"POKE",2021-05-07,NA,53.7833333333333,93.915
"47",2021-05-07 02:00:00,83.646,551.799118283088,"POKE",2021-05-07,NA,53.78,58.214
"48",2021-05-07 02:15:00,84.2866666666667,551.800779516256,"POKE",2021-05-07,NA,53.7833333333333,73.5783333333333
"49",2021-05-07 02:30:00,84.72,551.802440749365,"POKE",2021-05-07,-0.511538461538461,53.78,64.642
"50",2021-05-07 02:45:00,84.5066666666667,551.804101982532,"POKE",2021-05-07,24.875,53.9,76.3616666666667
"51",2021-05-07 03:00:00,86.206,551.805763215671,"POKE",2021-05-07,25.1028571428571,53.98,74.774
"52",2021-05-07 03:15:00,86.7766666666667,551.807424448809,"POKE",2021-05-07,25.0821428571429,54.0833333333333,60.8066666666667
"53",2021-05-07 03:30:00,87.222,551.809085681976,"POKE",2021-05-07,25.0278571428571,54.16,52.736
"54",2021-05-07 03:45:00,87.695,551.810746915115,"POKE",2021-05-07,24.9271428571429,54.25,57.3616666666667
"55",2021-05-07 04:00:00,88.368,551.812408148253,"POKE",2021-05-07,25.0771428571429,54.42,64.118
"56",2021-05-07 04:15:00,90.4633333333333,551.814069381391,"POKE",2021-05-07,24.9828571428571,54.55,60.1933333333333
"57",2021-05-07 04:30:00,90.548,551.815730614559,"POKE",2021-05-07,25.0707142857143,54.66,50.438
"58",2021-05-07 04:45:00,89.0116666666667,551.817391847697,"POKE",2021-05-07,24.9971428571429,54.7833333333333,54.8666666666667
"59",2021-05-07 05:00:00,89.836,551.819053080835,"POKE",2021-05-07,25.05,54.96,56.376
"60",2021-05-07 05:15:00,90.2566666666667,551.820714314003,"POKE",2021-05-07,25.0135714285714,55.0833333333333,49.7916666666667
"61",2021-05-07 05:30:00,90.19,551.822375547141,"POKE",2021-05-07,25.0392857142857,55.26,59.822
"62",2021-05-07 05:45:00,90.365,551.824036780308,"POKE",2021-05-07,25.1221428571429,55.3833333333333,62.985
"63",2021-05-07 06:00:00,90.574,551.825698013447,"POKE",2021-05-07,25.0657142857143,55.56,55.248
"64",2021-05-07 06:15:00,90.2383333333333,551.827359246585,"POKE",2021-05-07,25.1378571428571,55.7666666666667,52.7016666666667
"65",2021-05-07 06:30:00,88.808,551.829020479723,"POKE",2021-05-07,25.065,55.92,46.576
"66",2021-05-07 06:45:00,89.0033333333333,551.830681712891,"POKE",2021-05-07,24.9342857142857,56.1,54.8616666666667
"67",2021-05-07 07:00:00,89.52,551.832342946029,"POKE",2021-05-07,24.9807142857143,56.28,48.06
"68",2021-05-07 07:15:00,90.2733333333333,551.834004179167,"POKE",2021-05-07,24.9228571428571,56.5333333333333,60.2316666666667
"69",2021-05-07 07:30:00,91.462,551.835665412334,"POKE",2021-05-07,24.8914285714286,56.76,55.27
"70",2021-05-07 07:45:00,90.155,551.837326645444,"POKE",2021-05-07,24.7992857142857,56.95,44.9316666666667
"71",2021-05-07 08:00:00,91.326,551.838987878582,"POKE",2021-05-07,24.66,57.16,53.688
"72",2021-05-07 08:15:00,92.3183333333333,551.84064911172,"POKE",2021-05-07,24.7928571428571,57.35,45.17
"73",2021-05-07 08:30:00,92.25,551.842310344859,"POKE",2021-05-07,24.57,57.54,44.186
"74",2021-05-07 08:45:00,91.8216666666667,551.843971578026,"POKE",2021-05-07,24.5871428571429,57.75,47.66
"75",2021-05-07 09:00:00,91.676,551.845632811164,"POKE",2021-05-07,24.5607142857143,57.96,41.312
"76",2021-05-07 09:15:00,91.8416666666667,551.847294044332,"POKE",2021-05-07,24.4685714285714,58.15,52.1333333333333
"77",2021-05-07 09:30:00,91.044,551.848955277441,"POKE",2021-05-07,24.4807142857143,58.28,48.97
"78",2021-05-07 09:45:00,91.69,551.850616510608,"POKE",2021-05-07,24.5507142857143,58.4833333333333,46.2716666666667
"79",2021-05-07 10:00:00,91.646,551.852277743776,"POKE",2021-05-07,24.3257142857143,58.68,50.708
"80",2021-05-07 11:00:00,90.964,551.858922676358,"POKE",2021-05-07,24.2092857142857,59.08,48.142
"81",2021-05-07 11:15:00,90.8116666666667,551.860583909496,"POKE",2021-05-07,24.07,59.3166666666667,50.135
"82",2021-05-07 11:30:00,90.29,551.862245142664,"POKE",2021-05-07,23.9842857142857,59.48,45.926
"83",2021-05-07 11:45:00,89.4933333333333,551.863906375773,"POKE",2021-05-07,24.0342857142857,59.6666666666667,50.4883333333333
"84",2021-05-07 12:00:00,89.312,551.86556760894,"POKE",2021-05-07,23.8564285714286,59.88,49.576
"85",2021-05-07 12:15:00,87.2466666666667,551.867228842108,"POKE",2021-05-07,23.8842857142857,60.0666666666667,56.2466666666667
"86",2021-05-07 12:30:00,86.186,551.868890075217,"POKE",2021-05-07,23.8364285714286,60.28,54.68
"87",2021-05-07 12:45:00,85.5483333333333,551.870551308384,"POKE",2021-05-07,23.8614285714286,60.4666666666667,54.8433333333333
"88",2021-05-07 13:00:00,84.998,551.872212541522,"POKE",2021-05-07,23.8371428571429,60.58,66.834
"89",2021-05-07 13:15:00,86.3883333333333,551.873873774661,"POKE",2021-05-07,23.8271428571429,60.7666666666667,64.2333333333333
"90",2021-05-07 13:30:00,86.486,551.875535007828,"POKE",2021-05-07,23.7664285714286,60.96,62.462
"91",2021-05-07 13:45:00,88.2466666666667,551.877196240966,"POKE",2021-05-07,23.8364285714286,61.1333333333333,54.5183333333333
"92",2021-05-07 14:00:00,87.806,551.878857474105,"POKE",2021-05-07,23.8142857142857,61.24,46.906
"93",2021-05-07 14:15:00,86.8766666666667,551.880518707243,"POKE",2021-05-07,23.8142857142857,61.2833333333333,59.8716666666667
"94",2021-05-07 14:30:00,86.764,551.882179940381,"POKE",2021-05-07,23.8492857142857,61.36,56.452
"95",2021-05-07 14:45:00,87.2816666666667,551.883841173491,"POKE",2021-05-07,23.8021428571429,61.4666666666667,60.3316666666667
"96",2021-05-07 15:00:00,87.726,551.885502406658,"POKE",2021-05-07,23.9571428571429,61.66,55.52
"97",2021-05-07 15:15:00,87.3416666666667,551.887163639825,"POKE",2021-05-07,23.8871428571429,61.8,57.315
"98",2021-05-07 15:30:00,87.29,551.888824872964,"POKE",2021-05-07,23.9271428571429,62.06,50.424
"99",2021-05-07 15:45:00,87.275,551.890486106131,"POKE",2021-05-07,23.8864285714286,62.1166666666667,54.1116666666667
"100",2021-05-07 16:00:00,87.628,551.892147339269,"POKE",2021-05-07,24.0007142857143,62.22,49.954
"101",2021-05-07 16:15:00,86.3633333333333,551.893808572408,"POKE",2021-05-07,23.9885714285714,62.15,56.78
"102",2021-05-07 16:30:00,86.108,551.895469805546,"POKE",2021-05-07,24.0335714285714,62.08,53.782
"103",2021-05-07 16:45:00,85.3966666666667,551.897131038713,"POKE",2021-05-07,24.1328571428571,62.0666666666667,50.3466666666667
"104",2021-05-07 17:00:00,84.354,551.898792271852,"POKE",2021-05-07,24.0421428571429,62.08,61.53
"105",2021-05-07 17:15:00,84.2533333333333,551.90045350499,"POKE",2021-05-07,24.1864285714286,61.9666666666667,63.9733333333333
"106",2021-05-07 17:30:00,84.044,551.902114738157,"POKE",2021-05-07,24.2492857142857,61.88,57.714
"107",2021-05-07 17:45:00,76.48,551.903775971266,"POKE",2021-05-07,24.29,61.8,100.058333333333
"108",2021-05-07 18:00:00,79.996,551.905437204434,"POKE",2021-05-07,24.3785714285714,61.88,66.136
"109",2021-05-07 18:15:00,79.815,551.907098437572,"POKE",2021-05-07,24.4314285714286,61.8666666666667,74.79
"110",2021-05-07 18:30:00,78.478,551.90875967071,"POKE",2021-05-07,24.525,61.74,89.914
"111",2021-05-07 18:45:00,79.5383333333333,551.910420903878,"POKE",2021-05-07,24.5607142857143,61.75,73.38
"112",2021-05-07 19:00:00,79.56,551.912082137016,"POKE",2021-05-07,24.6264285714286,61.66,59.958
"113",2021-05-07 19:15:00,78.9316666666667,551.913743370154,"POKE",2021-05-07,24.775,61.6333333333333,84.1766666666667
"114",2021-05-07 19:30:00,79.856,551.915404603293,"POKE",2021-05-07,24.8957142857143,61.68,65.766
"115",2021-05-07 19:45:00,80.035,551.91706583646,"POKE",2021-05-07,25.0871428571429,61.5666666666667,77.595
"116",2021-05-07 20:00:00,79.83,551.918727069598,"POKE",2021-05-07,25.2157142857143,61.38,75.386
"117",2021-05-07 20:15:00,80.9033333333333,551.920388302766,"POKE",2021-05-07,25.3078571428571,61.2833333333333,64.285
"118",2021-05-07 20:30:00,81.722,551.922049535933,"POKE",2021-05-07,25.4192857142857,61.16,61.374
"119",2021-05-07 20:45:00,82.08,551.923710769071,"POKE",2021-05-07,25.5742857142857,61.0666666666667,68.4466666666667
"120",2021-05-07 21:00:00,81.938,551.92537200221,"POKE",2021-05-07,25.64,60.88,71.54
"121",2021-05-07 21:15:00,82.6766666666667,551.927033235319,"POKE",2021-05-07,25.7871428571429,60.7666666666667,71.2316666666667
"122",2021-05-07 21:30:00,82.354,551.928694468486,"POKE",2021-05-07,25.8535714285714,60.56,70.142
"123",2021-05-07 21:45:00,82.77,551.930355701596,"POKE",2021-05-07,25.97,60.3833333333333,69.8483333333333
"124",2021-05-07 22:00:00,82.546,551.932016934763,"POKE",2021-05-07,26.1728571428571,60.2,77.13
"125",2021-05-07 22:15:00,83.0033333333333,551.93367816793,"POKE",2021-05-07,26.2485714285714,60.05,70.6883333333333
"126",2021-05-07 22:30:00,83.162,551.93533940104,"POKE",2021-05-07,26.2828571428571,59.9,77.41
"127",2021-05-07 22:45:00,83.8083333333333,551.937000634207,"POKE",2021-05-07,26.47,59.7666666666667,63.3
"128",2021-05-07 23:00:00,84.086,551.938661867345,"POKE",2021-05-07,26.5042857142857,59.64,65.274
"129",2021-05-07 23:15:00,84.6733333333333,551.940323100484,"POKE",2021-05-07,26.6185714285714,59.4666666666667,65.5866666666667
"130",2021-05-07 23:30:00,84.88,551.941984333622,"POKE",2021-05-07,26.73,59.36,55.608
"131",2021-05-07 23:45:00,86.1833333333333,551.943645566789,"POKE",2021-05-07,26.8964285714286,59.2666666666667,57.5516666666667
"132",2021-05-08 00:00:00,87.21,551.945306799927,"POKE",2021-05-08,26.955,59.16,56.09
"133",2021-05-08 00:15:00,87.585,551.946968033066,"POKE",2021-05-08,27.0142857142857,59.0666666666667,66.1516666666667
"134",2021-05-08 00:30:00,87.5,551.948629266233,"POKE",2021-05-08,27.3214285714286,58.96,52.468
"135",2021-05-08 00:45:00,87.6933333333333,551.950290499342,"POKE",2021-05-08,27.2992857142857,58.8666666666667,60.1633333333333
"136",2021-05-08 01:00:00,88.606,551.95195173251,"POKE",2021-05-08,27.3192857142857,58.78,60.062
"137",2021-05-08 01:15:00,89.66,551.953612965677,"POKE",2021-05-08,27.4285714285714,58.75,48.94
"138",2021-05-08 01:30:00,90.08,551.955274198815,"POKE",2021-05-08,27.6185714285714,58.78,50.62
"139",2021-05-08 01:45:00,90.97,551.956935431983,"POKE",2021-05-08,27.7378571428571,58.7666666666667,50.455
"140",2021-05-08 02:00:00,91.312,551.958596665121,"POKE",2021-05-08,27.8078571428571,58.84,51.81
"141",2021-05-08 02:15:00,92.6483333333333,551.960257898259,"POKE",2021-05-08,28.0492857142857,58.8833333333333,40.79
"142",2021-05-08 02:30:00,93.958,551.961919131398,"POKE",2021-05-08,28.1778571428571,58.96,43.36
"143",2021-05-08 02:45:00,95.2816666666667,551.963580364565,"POKE",2021-05-08,28.2957142857143,59.0666666666667,43.7133333333333
"144",2021-05-08 03:00:00,95.54,551.965241597674,"POKE",2021-05-08,28.2321428571429,59.24,48.172
"145",2021-05-08 03:15:00,96,551.966902830842,"POKE",2021-05-08,28.3292857142857,59.4,43.6883333333333
"146",2021-05-08 03:30:00,96.196,551.968564064009,"POKE",2021-05-08,28.3207142857143,59.66,36.888
"147",2021-05-08 03:45:00,95.94,551.970225297118,"POKE",2021-05-08,28.3671428571429,59.8666666666667,44.6183333333333
"148",2021-05-08 04:00:00,95.256,551.971886530257,"POKE",2021-05-08,28.485,60.14,94.15
"149",2021-05-08 04:15:00,96.6766666666667,551.973547763395,"POKE",2021-05-08,28.5078571428571,60.3666666666667,42.1516666666667
"150",2021-05-08 04:30:00,97.236,551.975208996533,"POKE",2021-05-08,28.5878571428571,60.62,29.002
"151",2021-05-08 04:45:00,98.095,551.976870229701,"POKE",2021-05-08,28.5721428571429,60.8333333333333,39.1133333333333
"152",2021-05-08 05:00:00,98.72,551.978531462839,"POKE",2021-05-08,28.5871428571429,61.08,39.702
"153",2021-05-08 05:15:00,98.3966666666667,551.980192695977,"POKE",2021-05-08,28.6271428571429,61.3333333333333,33.8866666666667
"154",2021-05-08 05:30:00,98.674,551.981853929115,"POKE",2021-05-08,28.6042857142857,61.58,33.656
"155",2021-05-08 05:45:00,100.086666666667,551.983515162283,"POKE",2021-05-08,28.6385714285714,61.8333333333333,31.5166666666667
"156",2021-05-08 06:00:00,100.732,551.985176395421,"POKE",2021-05-08,28.5878571428571,62.08,44.57
"157",2021-05-08 06:15:00,99.9316666666667,551.986837628589,"POKE",2021-05-08,28.5407142857143,62.3666666666667,30.2766666666667
"158",2021-05-08 06:30:00,99.996,551.988498861727,"POKE",2021-05-08,28.5071428571429,62.58,36.136
"159",2021-05-08 06:45:00,100.203333333333,551.990160094865,"POKE",2021-05-08,28.4792857142857,62.95,31.81
"160",2021-05-08 07:00:00,100.166,551.991821328033,"POKE",2021-05-08,28.5214285714286,63.22,27.962
"161",2021-05-08 07:15:00,99.4583333333333,551.993482561171,"POKE",2021-05-08,28.4535714285714,63.4666666666667,34.8366666666667
"162",2021-05-08 07:30:00,98.346,551.995143794309,"POKE",2021-05-08,28.5392857142857,63.72,28.358
"163",2021-05-08 07:45:00,98.4366666666667,551.996805027447,"POKE",2021-05-08,28.5528571428571,64.05,42.805
"164",2021-05-08 08:00:00,96.782,551.998466260615,"POKE",2021-05-08,28.6464285714286,64,42.828
"165",2021-05-08 08:15:00,95.57,552.000127493782,"POKE",2021-05-08,28.6178571428571,64.5666666666667,39.61
"166",2021-05-08 08:30:00,93.606,552.001788726891,"POKE",2021-05-08,28.5757142857143,64.82,52.192
"167",2021-05-08 08:45:00,92.6483333333333,552.003449960059,"POKE",2021-05-08,28.6507142857143,65.3666666666667,53.2116666666667
"168",2021-05-08 09:00:00,93.73,552.005111193197,"POKE",2021-05-08,28.5985714285714,65.78,53.358
"169",2021-05-08 09:15:00,94.565,552.006772426335,"POKE",2021-05-08,28.6578571428571,66.0833333333333,42.2416666666667
"170",2021-05-08 09:30:00,94.378,552.008433659474,"POKE",2021-05-08,28.6778571428571,66.4,42.07
"171",2021-05-08 09:45:00,94.785,552.010094892641,"POKE",2021-05-08,28.6985714285714,66.6666666666667,45.0683333333333
"172",2021-05-08 10:00:00,95.368,552.011756125779,"POKE",2021-05-08,28.6621428571429,66.94,50.422
"173",2021-05-08 10:15:00,93.1433333333333,552.013417358918,"POKE",2021-05-08,28.7064285714286,67.1833333333333,49.6816666666667
"174",2021-05-08 10:30:00,91.244,552.015078592085,"POKE",2021-05-08,28.69,67.46,46.57
"175",2021-05-08 10:45:00,91.5916666666667,552.016739825165,"POKE",2021-05-08,28.6564285714286,67.85,46.8533333333333
"176",2021-05-08 11:00:00,91.302,552.018401058362,"POKE",2021-05-08,28.5978571428571,68.06,50.754
"177",2021-05-08 11:15:00,88.3366666666667,552.0200622915,"POKE",2021-05-08,28.5664285714286,68.2666666666667,56.5633333333333
"178",2021-05-08 11:30:00,83.224,552.021723524638,"POKE",2021-05-08,28.5157142857143,68.18,71.642
"179",2021-05-08 11:45:00,84.4116666666667,552.023384757806,"POKE",2021-05-08,28.6871428571429,68.45,70.4833333333333
"180",2021-05-08 12:00:00,87.794,552.025045990944,"POKE",2021-05-08,28.7157142857143,68.96,49.486
"181",2021-05-08 12:15:00,88.01,552.026707224082,"POKE",2021-05-08,28.7828571428571,69.1833333333333,73.0483333333333
"182",2021-05-08 12:30:00,88.124,552.02836845722,"POKE",2021-05-08,28.8521428571429,69.36,55.91
"183",2021-05-08 12:45:00,87.1333333333333,552.030029690388,"POKE",2021-05-08,28.8292857142857,69.4666666666667,76.9166666666667
"184",2021-05-08 13:00:00,87.426,552.031690923497,"POKE",2021-05-08,28.8392857142857,69.58,59.3
"185",2021-05-08 13:15:00,86.8783333333333,552.033352156664,"POKE",2021-05-08,28.9628571428571,69.6666666666667,52.2416666666667
"186",2021-05-08 13:30:00,85.982,552.035013389832,"POKE",2021-05-08,28.9428571428571,69.68,57.08
"187",2021-05-08 13:45:00,85.495,552.036674622941,"POKE",2021-05-08,28.8757142857143,69.7833333333333,55.1983333333333
"188",2021-05-08 14:00:00,85.09,552.038335856108,"POKE",2021-05-08,28.8842857142857,69.88,53.526
"189",2021-05-08 14:15:00,84.6816666666667,552.039997089247,"POKE",2021-05-08,28.9364285714286,69.9666666666667,77.155
"190",2021-05-08 14:30:00,84.126,552.041658322385,"POKE",2021-05-08,28.9671428571429,69.98,57.546
"191",2021-05-08 14:45:00,83.29,552.043319555523,"POKE",2021-05-08,28.9542857142857,70.0666666666667,54.185
"192",2021-05-08 15:00:00,82.526,552.044980788691,"POKE",2021-05-08,29.025,70.18,48.824
"193",2021-05-08 15:15:00,82.4133333333333,552.046642021829,"POKE",2021-05-08,29.0235714285714,70.2333333333333,56.2066666666667
"194",2021-05-08 15:30:00,82.078,552.048303254967,"POKE",2021-05-08,29.105,70.28,46.646
"195",2021-05-08 15:45:00,81.65,552.049964488164,"POKE",2021-05-08,29.0242857142857,70.4,57.4283333333333
"196",2021-05-08 16:00:00,80.988,552.051625721273,"POKE",2021-05-08,29.0978571428571,70.46,60.412
"197",2021-05-08 16:15:00,81.1733333333333,552.05328695444,"POKE",2021-05-08,29.1942857142857,70.5666666666667,62.1583333333333
"198",2021-05-08 16:30:00,80.676,552.054948187579,"POKE",2021-05-08,29.1764285714286,70.66,50.52
"199",2021-05-08 16:45:00,79.9783333333333,552.056609420717,"POKE",2021-05-08,29.1478571428571,70.7,54.9333333333333
"200",2021-05-08 17:00:00,78.908,552.058270653884,"POKE",2021-05-08,29.225,70.7,64.408
"201",2021-05-08 17:15:00,79.0166666666667,552.059931886994,"POKE",2021-05-08,29.2485714285714,70.75,62.4466666666667
"202",2021-05-08 17:30:00,78.81,552.061593120132,"POKE",2021-05-08,29.2785714285714,70.76,65.14
"203",2021-05-08 17:45:00,78.2283333333333,552.06325435327,"POKE",2021-05-08,29.3778571428571,70.85,55.23
"204",2021-05-08 18:00:00,76.18,552.064915586438,"POKE",2021-05-08,29.4135714285714,70.8,66.93
"205",2021-05-08 18:15:00,76.3983333333333,552.066576819547,"POKE",2021-05-08,29.4214285714286,70.8,70.2516666666667
"206",2021-05-08 18:30:00,75.68,552.068238052714,"POKE",2021-05-08,29.4971428571429,70.76,60.72
"207",2021-05-08 18:45:00,74.94,552.069899285882,"POKE",2021-05-08,29.5392857142857,70.6,88.2233333333333
"208",2021-05-08 19:00:00,73.904,552.071560518991,"POKE",2021-05-08,29.535,70.48,72.404
"209",2021-05-08 19:15:00,58.778,552.073221752158,"POKE",2021-05-08,29.6835714285714,70.16,154.544
"210",2021-05-08 19:30:00,69.418,552.074882985296,"POKE",2021-05-08,29.7028571428571,70.12,83.296
"211",2021-05-08 19:45:00,72.39,552.076544218464,"POKE",2021-05-08,29.87,70.26,78.956
"212",2021-05-08 20:00:00,74.1283333333333,552.078205451602,"POKE",2021-05-08,29.9521428571429,70.05,63.9616666666667
"213",2021-05-08 20:15:00,75.192,552.07986668474,"POKE",2021-05-08,29.9492857142857,69.96,65.128
"214",2021-05-08 20:30:00,75.5733333333333,552.081527917908,"POKE",2021-05-08,30.1135714285714,69.8,66.9083333333333
"215",2021-05-08 20:45:00,75.69,552.083189151046,"POKE",2021-05-08,30.1557142857143,69.6,61.412
"216",2021-05-08 21:00:00,75.5666666666667,552.084850384213,"POKE",2021-05-08,30.3378571428571,69.4666666666667,64.1083333333333
"217",2021-05-08 21:15:00,75.116,552.086511617352,"POKE",2021-05-08,30.3807142857143,69.26,72.352
"218",2021-05-08 21:30:00,74.7683333333333,552.08817285049,"POKE",2021-05-08,30.5485714285714,68.9666666666667,72.235
"219",2021-05-08 21:45:00,75.268,552.089834083628,"POKE",2021-05-08,30.63,68.78,66.406
"220",2021-05-08 22:00:00,75.9716666666667,552.091495316796,"POKE",2021-05-08,30.705,68.5333333333333,69.565
"221",2021-05-08 22:15:00,76.908,552.093156549934,"POKE",2021-05-08,30.8435714285714,68.36,61.538
"222",2021-05-08 22:30:00,76.305,552.094817783072,"POKE",2021-05-08,31.0157142857143,68.1666666666667,72.8866666666667
"223",2021-05-08 22:45:00,76.054,552.09647901624,"POKE",2021-05-08,31.0961538461538,67.98,80.728
"224",2021-05-08 23:00:00,76.4533333333333,552.098140249349,"POKE",2021-05-08,31.2023076923077,67.7,70.16
"225",2021-05-08 23:15:00,77.35,552.099801482516,"POKE",2021-05-08,31.2885714285714,67.52,78.302
"226",2021-05-08 23:30:00,78.3233333333333,552.101462715684,"POKE",2021-05-08,31.3664285714286,67.3333333333333,62.7916666666667
"227",2021-05-08 23:45:00,78.902,552.103123948793,"POKE",2021-05-08,31.4764285714286,67.12,78.536
"228",2021-05-09 00:00:00,79.5116666666667,552.104785181931,"POKE",2021-05-09,31.5785714285714,67.0166666666667,75.085
"229",2021-05-09 00:15:00,79.588,552.10644641507,"POKE",2021-05-09,31.655,66.8,67.866
"230",2021-05-09 00:30:00,80.0016666666667,552.108107648208,"POKE",2021-05-09,31.7942857142857,66.65,63.095
"231",2021-05-09 00:45:00,81.082,552.109768881346,"POKE",2021-05-09,31.9171428571429,66.48,59.868
"232",2021-05-09 01:00:00,82.47,552.111430114513,"POKE",2021-05-09,31.9921428571429,66.3666666666667,49.9116666666667
"233",2021-05-09 01:15:00,83.848,552.113091347652,"POKE",2021-05-09,32.1485714285714,66.14,47.474
"234",2021-05-09 01:30:00,85.3883333333333,552.114752580819,"POKE",2021-05-09,32.1828571428571,66.0333333333333,52.5283333333333
"235",2021-05-09 01:45:00,86.506,552.116413813987,"POKE",2021-05-09,32.335,65.82,35.948
"236",2021-05-09 02:00:00,87.4266666666667,552.118075047096,"POKE",2021-05-09,32.3464285714286,65.6833333333333,53.5316666666667
"237",2021-05-09 02:15:00,88.148,552.119736280263,"POKE",2021-05-09,32.5164285714286,65.58,44.39
"238",2021-05-09 02:30:00,89.1366666666667,552.121397513401,"POKE",2021-05-09,32.5307142857143,65.5666666666667,48.09
"239",2021-05-09 02:45:00,90.164,552.12305874654,"POKE",2021-05-09,32.5857142857143,65.52,56.148
"240",2021-05-09 03:00:00,90.905,552.124719979707,"POKE",2021-05-09,32.7557142857143,65.4666666666667,42.7216666666667
